mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,Emotion,Emotion_ID,Path
-380.98874,77.787224,0.5383738,13.255252,2.1922007,11.146076,-9.725768,-1.419372,-0.76096326,-9.4099865,-7.137652,-1.2739179,-4.3002696,-8.163062,-6.666537,-3.1873033,-4.535418,-3.382083,-1.8309774,-4.038958,-2.5593235,-2.279378,-2.3683553,-4.1213026,-5.203101,-1.5729916,-2.1637633,-1.4731569,-5.7379446,-3.7319458,-1.2638472,-3.7468362,-1.7807832,-1.4324863,-1.9254962,-0.2494881,-2.6362286,-2.6188464,-2.4366667,-1.6399002,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_21\03-01-08-01-02-02-21.wav
-366.54865,78.61579,-9.755224,12.790738,2.895218,11.653004,-12.216336,-3.8557658,-3.4487853,-8.637283,-13.609998,-0.9313108,-2.6404548,-11.02475,-6.865564,0.18354543,-5.331519,-2.7075663,-2.5462892,-5.1772466,-4.7303348,-3.29984,-0.06200674,-3.8146162,-3.7973926,-0.95110697,-3.8887334,-2.5636687,-4.427902,-2.077547,-0.7745391,-3.2614686,-0.18244025,1.055594,-0.6019523,2.1754963,1.7516459,0.9707185,1.323542,0.91205657,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_21\03-01-08-02-01-01-21.wav
-378.41467,86.38241,-12.455988,11.793066,3.986775,10.427212,-14.571291,-4.4955535,-4.0394998,-7.586521,-14.190705,-2.9782157,-2.8452795,-10.6758995,-6.768753,0.13244218,-6.5980067,-2.5161536,-2.6137755,-7.174121,-5.6489716,-4.1518154,-2.383503,-3.9365828,-4.437366,-0.3965003,-4.025588,-1.502775,-2.8927453,-0.93466043,1.3635343,-2.0514114,0.10991544,1.5490718,-0.7252374,0.25866598,0.8865007,-0.5180399,-0.7922097,1.0985891,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_21\03-01-08-02-01-02-21.wav
-408.93054,73.599144,-9.558562,12.270705,1.6287444,12.781825,-10.524506,-2.0213864,-3.494986,-11.545419,-11.424493,1.5590637,-1.1571974,-9.523484,-6.538195,-0.83266705,-3.7575247,-2.2857552,-2.3192585,-4.226675,-4.737443,-3.4653416,0.33997184,-1.7401522,-4.7795444,-1.53979,-2.5322034,-0.34064695,-4.122413,-2.00294,-1.3769314,-4.4549456,-1.027038,0.76102513,-0.7469715,1.8583543,1.039627,0.7089115,0.62297904,-0.33706012,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_21\03-01-08-02-02-01-21.wav
-369.15442,72.28693,-10.999793,16.88365,0.8032156,11.814036,-10.316254,-2.6562536,-3.9007483,-10.370121,-11.025179,-0.46908727,-2.508003,-10.717763,-5.3414946,-1.3090928,-6.0595264,-1.4305046,-1.0343912,-5.0252895,-4.855457,-3.4866781,-0.39152187,-3.8521647,-5.135807,-0.5617827,-3.720188,-2.3288002,-3.600675,-2.6137893,-0.28431082,-2.50852,1.1904005,1.9699893,-0.34281018,2.2069097,0.40527046,-1.418295,-0.89718926,-0.17562279,surprise,7,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_21\03-01-08-02-02-02-21.wav
-354.7591,89.762505,1.2947427,14.926038,-7.260034,15.666154,-11.263885,1.6657895,-5.961989,-8.411855,-7.7590733,-7.1125116,1.3242279,-8.145334,-3.7454495,1.5902988,-5.870633,3.8197563,-9.365655,-4.9569497,-1.9867843,-2.9438918,-5.1849923,-2.8876026,-7.561843,-4.245673,-5.996267,-3.743335,-3.4108686,-4.9556675,-3.8662746,-4.323263,-5.1210523,-2.8045075,-2.5969894,0.74915254,0.5956287,0.9381443,0.0065775122,-0.48681727,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-01-01-01-01-22.wav
-380.3402,69.97585,-2.2598946,11.909822,-5.551774,14.670931,-9.915984,-3.7452796,-6.8744,-9.178328,-5.8490753,-5.16281,1.4204826,-8.0926,-4.183043,-1.5229906,-4.4127493,3.085369,-7.2197847,-4.220087,-1.7211319,-4.135005,-4.1128035,-2.576675,-6.843061,-2.529157,-5.13104,-4.448521,-4.6172853,-4.3636436,-3.6469111,-3.077726,-1.401657,0.06713272,-0.06421721,1.4720743,0.8407253,0.009472353,-0.78757465,-0.07497736,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-01-01-01-02-22.wav
-384.0088,84.06462,2.339968,13.453503,-8.929902,15.653469,-9.623977,-0.6645289,-11.0454,-10.4822035,-6.6383653,-3.5432305,1.5674468,-9.721948,-6.780218,-0.630577,-4.506289,3.440235,-8.638211,-4.0285816,-1.3606476,-4.5312457,-5.660517,-3.8728833,-6.490862,-3.0598633,-5.9340672,-4.7554812,-3.4522943,-3.6249363,-3.5165453,-2.8342226,-2.0951746,0.9729398,-1.0192715,1.8334571,0.70906574,1.7860264,0.14030781,-0.070324406,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-01-01-02-01-22.wav
-382.08044,75.59544,1.0043226,14.644175,-6.6193953,16.262753,-8.598137,3.1805878,-9.800276,-11.621487,-7.4634266,-3.0960376,1.3007226,-7.787021,-6.49473,0.4795061,-6.511102,2.7103112,-7.825088,-3.560731,-1.0782592,-2.7328544,-4.8148155,-2.8045988,-4.803462,-3.4856098,-6.370065,-3.3788018,-4.5282545,-3.7063074,-4.2249746,-3.423619,-3.35007,-1.5253127,-0.7982821,1.2526184,0.42340347,1.8007715,0.08271876,0.1660127,neutral,5,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-01-01-02-02-22.wav
-343.93018,74.008896,0.6802113,20.576885,-5.3967304,15.84866,-8.12366,0.38498574,-7.4089174,-5.6334863,-3.6983817,-4.9499874,1.5759039,-9.072974,-4.2904363,0.70148057,-6.119458,4.515594,-6.58287,-4.288594,0.08947454,-2.5650566,-5.8833356,-2.387049,-6.2700324,-2.4951549,-4.628487,-4.240715,-2.0201643,-3.6854157,-3.6784132,-1.3594502,-2.3151867,0.54173136,0.14483102,0.40414083,1.2001808,-0.29835045,-1.6954923,-1.9904015,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-02-01-01-01-22.wav
-355.88376,77.82857,-0.5982034,13.754333,-0.7281793,13.910458,-7.294097,0.8544098,-7.304131,-7.291297,-5.4714265,-3.9436774,3.0133662,-7.93185,-3.3918135,0.22327645,-3.9166641,2.7528539,-5.1099267,-6.4893064,-1.5588497,-3.9904535,-5.050082,-2.8261518,-5.937099,-1.8167077,-4.1984353,-3.573763,0.11529909,-0.37308952,-0.5445021,0.5593844,0.31997874,-0.6468783,-0.8795623,-0.37134817,-0.7411236,-0.7518162,-2.1347315,-0.93599015,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-02-01-01-02-22.wav
-364.7049,75.539375,2.3433695,13.284666,-7.2380123,13.839126,-9.474799,-0.6084729,-10.998811,-6.874308,-4.737946,-2.3232846,0.5315097,-8.68878,-6.5107064,1.4866747,-4.9309125,2.686059,-9.023034,-4.796676,-2.5402162,-1.9545583,-6.226881,-3.7727847,-7.122181,-4.121091,-5.44205,-4.2058573,-2.393468,-2.901737,-2.6975234,-0.3827453,-2.037683,0.08739953,-0.80063546,1.5173489,-0.44304705,0.04075785,-0.81728065,-0.5809285,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-02-01-02-01-22.wav
-393.32898,76.62233,-1.849241,13.241125,-5.2115927,14.789797,-5.6126685,2.1825306,-10.646838,-10.303741,-5.509234,-0.54457426,2.1482887,-9.99958,-5.097696,0.8161121,-2.5575464,3.9536636,-7.302835,-4.7768908,-3.2514505,-1.2205544,-4.1441226,-3.4470003,-6.161781,-2.32638,-4.4861803,-3.9954782,-1.6588376,-2.8689036,-3.1266458,-1.4475,-1.4477838,0.6661791,-1.592605,-0.2767819,-0.1472353,-0.88718766,-2.5205793,-1.465551,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-02-01-02-02-22.wav
-324.1122,81.70574,-4.3900366,15.716792,-4.343794,16.083302,-10.128019,1.7816015,-6.7538557,-4.556929,-3.8654673,-3.6706846,1.4121794,-8.606643,-6.871222,0.23521802,-5.481478,5.647203,-8.4288025,-6.1002645,-2.3837254,-3.0512023,-5.741254,-2.242647,-7.9430814,-1.7807838,-4.4245367,-4.5028806,-3.266612,-3.9989166,-5.14599,-2.8030856,-4.1223702,-1.084305,-1.6983389,2.2911704,1.8193192,0.9027162,-0.29995596,-2.2234025,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-02-02-01-01-22.wav
-346.91986,82.098015,-1.7195162,18.605797,-6.421842,13.479171,-11.329074,0.05913971,-8.035873,-3.6399632,-3.5727057,-2.8983967,0.24792898,-10.324291,-3.1223423,1.4612979,-7.70399,4.843156,-6.0783377,-5.1149087,-4.0786743,-1.7141433,-7.558882,-2.5831358,-5.993819,-1.0529743,-4.921544,-4.3311744,-2.465516,-5.6571608,-4.5055947,-1.141144,-4.3519745,0.6021776,0.006935498,1.7499398,1.008869,-0.16003786,-3.0568793,-2.1912866,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-02-02-01-02-22.wav
-311.84927,98.31335,-10.38803,11.158378,-9.453507,11.620378,-6.5207486,2.6565416,-9.90415,-10.91336,-7.074273,-1.6293494,1.4751323,-8.762818,-8.000302,0.4025609,-5.233573,3.614398,-8.438155,-4.892276,-2.404467,-3.2928658,-5.851587,-2.6173902,-7.737964,-1.7931426,-3.7750583,-3.916723,-2.0730333,-4.015496,-4.2087836,-2.9791296,-3.1921282,-0.3815319,-2.3121853,2.2620862,1.5981,2.0817554,3.025314,0.43411818,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-02-02-02-01-22.wav
-299.50122,94.824936,-6.793042,17.477203,-7.4338994,13.300382,-9.958478,2.2671924,-10.618904,-11.643488,-6.745654,-3.1740472,0.7387524,-9.166255,-8.289997,2.0036054,-7.329524,3.4869142,-9.24645,-4.8232217,-1.8193588,-3.1133208,-6.350128,-1.4041903,-6.8656163,-2.8029594,-6.104713,-3.1467402,-3.6952913,-4.047667,-4.017,-3.5913029,-4.179627,-1.6667804,-2.6303477,-0.7426446,-0.0747685,0.5800199,-0.6329278,0.43327776,calm,1,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-02-02-02-02-22.wav
-353.07697,88.86797,-3.7398553,6.5687146,-5.1313033,14.3498955,-9.720798,-2.902659,-10.862899,-9.640977,-7.014497,-3.9712334,-1.7165744,-10.610498,-5.8737345,-1.4737167,-8.8880825,1.2324337,-7.6233187,-6.907209,-3.4591553,-2.7960653,-6.8965406,-4.263125,-5.9791427,-3.801518,-6.2589135,-4.222941,-0.6341015,-3.8910253,-3.0646899,-0.8168809,-2.8662753,-0.048117887,-2.3871331,-0.81066203,1.1658462,1.0446523,1.1909984,1.7797879,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-03-01-01-01-22.wav
-381.886,77.43078,-11.419557,0.62597567,-5.389637,12.557622,-11.405781,-5.240063,-9.658077,-10.67183,-6.9942155,-1.5883062,-3.3241398,-8.357066,-6.110202,-0.24737392,-6.5520434,2.5496783,-6.5664034,-7.517573,-3.7706416,-4.005255,-3.8074558,-4.4103694,-6.2284446,-2.5672927,-4.0938296,-1.362677,1.5531292,2.391026,-0.5450777,2.8353384,-1.8872055,-1.6855919,-2.2048743,0.16790032,2.416523,2.2603357,1.4540461,-0.72330916,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-03-01-01-02-22.wav
-375.98758,74.49588,-4.196622,9.202474,-8.230148,11.521067,-11.52209,-3.9831781,-11.05384,-9.783652,-8.499356,-1.3695934,-2.2538288,-9.25534,-6.2587605,-1.1001214,-8.538005,1.9615169,-7.1906075,-7.702695,-3.0504804,-3.6090436,-5.621204,-4.6249647,-5.3511753,-4.0829043,-4.757287,-5.581874,-3.4795942,-3.2442505,-3.8233829,-1.8089836,-2.3221705,3.7982044,1.436765,4.7994776,6.3888607,5.060197,2.800516,-0.008495223,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-03-01-02-01-22.wav
-398.12305,75.36512,-0.52821296,8.83555,-9.540375,14.448087,-8.175342,-2.0134106,-9.816465,-8.678028,-5.9923177,-1.97659,-0.13160968,-10.404485,-3.7086458,0.7405692,-6.8912387,1.7093732,-6.8200097,-4.95891,-2.6609864,-1.5765028,-4.928644,-2.9303281,-5.1436067,-3.229062,-4.8238783,-5.0314803,-2.3694303,-3.0295947,-4.2886925,-2.2004886,-3.153974,-0.61420155,-1.6118555,1.6374844,-0.5846932,-1.4118348,-2.4005828,-3.126542,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-03-01-02-02-22.wav
-361.7273,65.75627,-20.276611,-5.522325,-11.309558,1.8155984,-14.807569,-12.019597,-10.9033375,-12.034183,-13.95703,-3.4977546,-3.8627055,-10.100863,-10.007662,-5.9321384,-11.947495,-1.3632663,-8.309157,-8.934245,0.3259483,0.8253161,-0.18504095,0.70721567,-0.15288073,1.3907654,-2.9057035,-2.0985289,0.5836094,1.9671917,0.8406638,2.539049,0.8235429,-0.17905605,-2.1379144,-0.33713135,1.9912643,0.47971132,0.3385766,-0.012162662,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-03-02-01-01-22.wav
-315.77542,69.532036,-15.267695,-0.7137428,-10.349974,8.430732,-14.375962,-11.158927,-14.173506,-11.274195,-13.5378275,-3.25982,-4.4310017,-10.860933,-12.595006,-1.5803187,-10.870202,-2.749715,-10.887061,-11.350949,-5.642598,-3.5744326,-3.7239423,-0.07795337,-1.2832346,3.3767993,-1.2569461,-0.28364292,0.81774265,1.7617906,1.0229454,5.135488,2.0645995,1.7144959,-2.7143128,-0.8841076,0.66408443,-0.31461936,-0.30730045,0.6222663,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-03-02-01-02-22.wav
-337.0409,52.705612,-8.5187025,4.5313735,-14.966039,7.934428,-13.484114,-7.7711105,-13.862061,-11.981163,-16.038269,0.064050876,-8.523254,-11.9443035,-11.428652,-1.5504465,-11.398334,-2.4197855,-10.381619,-9.184905,-3.5913472,-2.8763065,-2.2074704,2.8254447,0.973301,5.25435,-0.12018033,1.4365225,1.0705824,4.220322,-0.015052687,1.8261238,-0.5193543,0.4971176,-3.907707,-0.7165604,2.3831944,0.3595743,-2.4634624,-1.8592176,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-03-02-02-01-22.wav
-315.65863,70.642105,-15.95196,-2.046705,-15.359088,10.570501,-17.060678,-10.304946,-13.542225,-14.324571,-13.893174,0.008799126,-6.36276,-12.154823,-12.671849,-1.1104324,-11.656878,-3.0454082,-12.500606,-8.855349,-5.08194,-5.119615,-2.7670858,1.9852263,-0.8696687,3.3154318,-3.5012593,-0.66504467,0.50141454,2.8563583,0.36603412,4.7152786,3.5710795,0.9436591,-1.5525541,1.8060465,1.1703935,1.6493446,-1.1093545,-1.1533232,happy,4,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-03-02-02-02-22.wav
-353.75833,85.369,-2.7335167,8.952119,-3.601168,16.104939,-13.261188,-2.5240993,-9.4015875,-11.694317,-7.4207044,-3.6480098,0.21928157,-10.026848,-2.1763747,-0.82477295,-6.002862,3.2225554,-6.8758507,-2.4316704,-3.1195848,-3.3168507,-4.014276,-3.3689613,-5.925965,-2.5507796,-5.3807077,-4.1211514,-2.604345,-4.7731752,-3.0774083,-1.4279668,-1.3029907,-0.35241568,-0.26546288,0.59796023,0.4618805,0.2964168,-1.6261657,0.075549185,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-04-01-01-01-22.wav
-344.89584,83.364456,-5.146498,5.3516703,-6.507416,13.206187,-12.774435,-5.1770806,-10.715027,-11.909571,-7.7790127,-3.606515,1.9096807,-9.565101,-3.896841,-0.5339958,-6.3425484,1.510252,-8.160199,-4.307337,-5.2456717,-3.9865897,-5.085842,-5.453674,-6.755444,-4.135159,-5.3167515,-5.551833,-2.1490376,-4.0833697,-3.4308913,-0.8001093,-2.6586535,0.22266816,-0.73177624,0.54959863,0.73087025,0.4137651,0.22636013,0.09629876,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-04-01-01-02-22.wav
-337.16,80.301476,-6.841283,7.281411,-10.809409,12.326946,-10.785178,-1.7113547,-13.900276,-16.574253,-7.59097,-1.913764,2.1220577,-10.08374,-8.082672,1.2469946,-8.050771,-0.34003004,-10.743336,-4.848184,-3.6861382,-4.6296577,-5.8148737,-3.9864624,-6.2696733,-1.7546405,-6.4421835,-5.397294,-4.3822045,-6.4168043,-4.874848,-2.5714161,-1.2099782,1.3205677,1.7001301,4.0746613,1.3949654,1.0469321,-1.43913,-1.4880838,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-04-01-02-01-22.wav
-345.85834,81.56915,-4.0475364,6.6427426,-12.202931,11.593007,-10.21016,-1.2662054,-13.241385,-16.409891,-7.867246,-1.3339571,-0.057520386,-11.638216,-7.492527,2.5877922,-8.090766,1.5553963,-10.111041,-4.1825523,-3.7354252,-2.3277507,-6.764156,-4.4717174,-7.495702,-1.7367895,-6.119055,-5.225592,-4.7273607,-6.0617423,-4.3525596,-4.480721,-3.6228344,1.8001895,-0.59450924,2.3804967,2.5676541,1.8057755,-0.86448526,1.4354143,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-04-01-02-02-22.wav
-336.4186,85.392494,-7.6945972,6.5943065,-5.788693,12.403635,-11.326494,-4.924185,-9.050357,-10.509409,-10.562551,-4.015128,-0.09326426,-10.443108,-5.529575,-0.87070847,-6.788762,2.2824924,-4.9057097,-7.628243,-5.961603,-2.4186313,-5.979895,-4.1640215,-5.535169,-4.076544,-4.5257387,-6.4590874,-2.4841375,-4.170661,-3.9513047,-1.5891058,-3.1678362,-1.0307447,0.66844034,2.122494,3.4137516,2.7462869,2.8968482,3.0420506,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-04-02-01-01-22.wav
-357.33237,78.35733,-13.081106,7.9292016,-2.938166,11.303023,-13.980598,-8.023226,-11.936659,-11.933727,-10.134798,-5.5001574,-3.1058578,-9.932003,-4.8487515,0.03498886,-8.781114,2.0579255,-3.6133168,-7.651674,-4.2494936,-3.409592,-5.0671983,-4.0635915,-5.936253,-4.0733194,-4.178884,-6.570361,-2.617628,-5.2776546,-2.7971601,-0.06010567,-1.7769473,1.9243792,3.5928075,4.533042,4.4397917,2.8118298,3.5504968,4.8689957,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-04-02-01-02-22.wav
-363.3976,78.75988,-5.6484356,12.747999,-9.871039,13.426169,-8.358494,-4.3872733,-12.805044,-14.26421,-12.543791,-4.875768,-2.2788134,-11.969843,-8.47351,-0.5719125,-9.719413,0.7953647,-6.507173,-7.1198263,-5.108491,-1.6503526,-6.916018,-3.9312215,-7.7643704,-5.1414165,-4.680993,-6.1596856,-3.3146973,-6.4273787,-5.579973,-4.1502333,-6.158579,-0.10540317,-1.3785683,2.435116,5.746581,7.654418,6.7031198,7.758547,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-04-02-02-01-22.wav
-313.7054,79.81729,-9.198846,15.384563,-3.7430844,14.58953,-11.841993,-5.00051,-10.820994,-10.363171,-12.711787,-7.4202404,-2.5376647,-13.0649395,-6.503055,-1.7581675,-9.961484,-0.5840151,-5.306575,-9.22982,-5.750724,-0.5942852,-7.6353407,-4.822612,-6.7871,-5.72738,-4.4227834,-7.7090206,-3.2337325,-6.4232144,-3.5882556,-1.2671899,-6.2541156,-2.3996227,-4.2103844,-2.0450604,1.4861635,3.671926,5.2760344,7.682253,sad,6,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-04-02-02-02-22.wav
-358.3565,70.08571,-0.9199167,8.8647995,-3.965758,7.3788753,-12.822458,-3.4898362,-9.28908,-7.9713855,-8.543489,-4.556792,1.9788373,-10.444212,-5.9677343,0.81129754,-7.4410996,-0.35892805,-5.037329,-6.0292335,-3.1107705,-2.4273012,-4.418966,-4.6596394,-4.912074,-4.0137568,-5.602098,-3.9618237,-3.4519124,-1.5004574,-1.8933891,-1.1635472,-0.007190461,-0.65026295,-1.6116236,-1.1631275,-1.5548329,-0.19550978,-1.0114354,0.14150871,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-05-01-01-01-22.wav
-381.62396,78.61002,-0.44577482,11.260154,-5.3691587,8.285152,-13.192263,-3.9011118,-6.48061,-7.0139446,-8.68395,-4.789769,2.1538658,-9.845033,-4.26453,-0.74047995,-8.75857,0.7066051,-4.1540275,-5.4599824,-3.843908,-1.6865698,-5.734171,-3.5916936,-4.9928,-3.1819046,-4.4372115,-4.2237725,-1.9927891,-1.4492639,-1.4654015,-0.060893174,-1.0451223,-1.6976486,-1.5497895,-0.8423406,0.05773666,1.1195884,0.67390084,0.61239797,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-05-01-01-02-22.wav
-358.6399,80.41581,-9.026572,9.322399,-9.465474,8.337539,-14.240209,-3.5020425,-10.330781,-9.32608,-10.379216,-4.0587826,2.6088612,-11.969366,-5.327411,-0.066131674,-9.8519335,-1.2033018,-6.722762,-7.137177,-4.336096,-2.8158555,-5.199315,-4.85019,-5.0179496,-2.086994,-4.103418,-1.7538487,-0.30172458,0.3869958,-0.86426044,-0.108364455,-1.2629975,0.45867682,-0.39727524,1.3055277,2.5970433,1.600031,0.50788295,-0.03710158,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-05-01-02-01-22.wav
-366.87933,84.64507,-8.516354,11.1249895,-8.45418,7.2040305,-15.691032,-4.019388,-9.134348,-11.955983,-13.312765,-6.458418,0.25734663,-13.367352,-9.650979,-1.116521,-10.398349,-2.0436084,-8.754519,-7.496131,-4.3003,-4.3581023,-7.3975077,-4.7502484,-5.8448796,-3.8611255,-6.023873,-7.286106,-4.521205,-3.6022108,-5.3640885,-2.1473634,-2.5165553,0.060971092,1.4842927,3.6297054,4.0836873,2.502405,1.3762084,-0.9463261,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-05-01-02-02-22.wav
-334.24924,69.58986,-20.857504,3.6689208,-7.4154267,3.6777759,-19.127913,-7.724639,-8.867615,-12.628826,-9.813918,-2.3548884,-4.848479,-10.330334,-7.9107866,-1.9038527,-11.592181,1.3551419,-7.9074206,-10.34639,-5.226186,-6.413898,-8.492294,-4.657689,-2.6897705,0.44960684,-1.5394015,-1.0345464,-0.08910662,-1.9843954,-2.1333394,1.4072388,2.5684607,5.6370044,5.247237,5.8188276,2.7572021,0.72228414,-0.3103472,-1.3454311,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-05-02-01-01-22.wav
-372.52325,72.90479,-16.121433,1.3334748,-8.01931,3.578385,-16.552122,-7.0882792,-8.732851,-10.46951,-13.910118,-3.481639,-2.414053,-11.311131,-8.636315,-2.0175335,-11.619043,0.7198561,-7.0077024,-10.923038,-5.5348005,-4.679676,-7.1663203,-7.857892,-4.7740297,-3.0147905,-1.2711673,0.89666444,0.68267345,1.9447812,0.191166,2.808538,0.95122033,2.992678,4.3518367,5.337915,4.9753666,3.4648836,1.1616886,-0.8739929,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-05-02-01-02-22.wav
-348.3839,64.725685,-23.364586,6.0276675,-11.744028,3.927781,-21.560362,-6.081392,-11.063697,-16.734838,-17.537518,-3.809825,-6.0101476,-10.894338,-10.1972885,-1.5548311,-13.313951,-1.3878093,-6.916256,-13.967259,-6.2587233,-5.9446316,-12.041785,-7.7644,-4.087121,-5.299538,-4.8550625,-3.5702562,-1.6029692,3.816109,1.4789563,5.9758267,4.375704,4.495292,4.1402307,4.044304,3.4693196,3.7494545,1.6085187,-1.5589808,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-05-02-02-01-22.wav
-328.24942,66.88212,-29.823063,4.430366,-14.418086,2.8943465,-24.683115,-5.9424624,-12.711736,-17.297882,-16.656008,-4.3272424,-3.8172603,-11.650555,-11.224142,-1.3379943,-14.519924,-3.9242942,-8.811012,-15.64602,-5.0790453,-5.5449367,-10.469299,-4.300827,-2.295493,-2.6936984,-2.8690772,-3.1602066,0.20822078,4.21043,3.3609,8.642952,4.9090786,5.8645124,2.4186928,2.0484748,0.19476935,1.261617,0.36601093,-1.5515312,angry,0,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-05-02-02-02-22.wav
-342.70993,70.61208,-15.789686,7.6331058,-3.9045866,10.955231,-15.500469,-7.2944736,-12.994503,-12.380177,-9.410067,-3.7912445,-4.308898,-8.923823,-4.744962,0.6874081,-9.344569,2.3277743,-7.942612,-7.9957943,-4.734436,-2.0624826,-6.356785,-5.1983423,-6.2000523,-3.7402444,-7.268038,-6.435151,-3.9603345,-5.1954985,-1.4551874,2.3315,0.5736257,3.722948,1.8705736,1.9883178,2.5640078,2.1172295,2.9980173,5.803577,fear,3,c:\Users\Kacpiro Recenzje\Desktop\Studia\XAI_2026\data\raw\Actor_22\03-01-06-01-01-01-22.wav
