mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,mfcc_std_40,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_mean_14,mfcc_delta_mean_15,mfcc_delta_mean_16,mfcc_delta_mean_17,mfcc_delta_mean_18,mfcc_delta_mean_19,mfcc_delta_mean_20,mfcc_delta_mean_21,mfcc_delta_mean_22,mfcc_delta_mean_23,mfcc_delta_mean_24,mfcc_delta_mean_25,mfcc_delta_mean_26,mfcc_delta_mean_27,mfcc_delta_mean_28,mfcc_delta_mean_29,mfcc_delta_mean_30,mfcc_delta_mean_31,mfcc_delta_mean_32,mfcc_delta_mean_33,mfcc_delta_mean_34,mfcc_delta_mean_35,mfcc_delta_mean_36,mfcc_delta_mean_37,mfcc_delta_mean_38,mfcc_delta_mean_39,mfcc_delta_mean_40,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,mfcc_delta_std_14,mfcc_delta_std_15,mfcc_delta_std_16,mfcc_delta_std_17,mfcc_delta_std_18,mfcc_delta_std_19,mfcc_delta_std_20,mfcc_delta_std_21,mfcc_delta_std_22,mfcc_delta_std_23,mfcc_delta_std_24,mfcc_delta_std_25,mfcc_delta_std_26,mfcc_delta_std_27,mfcc_delta_std_28,mfcc_delta_std_29,mfcc_delta_std_30,mfcc_delta_std_31,mfcc_delta_std_32,mfcc_delta_std_33,mfcc_delta_std_34,mfcc_delta_std_35,mfcc_delta_std_36,mfcc_delta_std_37,mfcc_delta_std_38,mfcc_delta_std_39,mfcc_delta_std_40,Emotion,Emotion_ID,Path
-276.88104,113.59342,9.95198,22.093382,0.19484456,21.253468,-5.270519,10.580332,-14.254838,1.5105989,-11.761591,-4.757231,3.9865468,-0.29094204,3.189483,-1.273892,-4.9612546,0.8517652,0.6398009,-4.8588023,-4.2289467,-3.1565144,-2.8118212,0.47775117,-6.7103696,-5.3232656,-0.6881455,-0.1534216,-5.135939,-4.1340427,0.6258269,-1.7574458,-4.8545904,1.0989656,-2.9320927,-2.7667,-0.9144181,-3.7747107,-2.8639488,-1.5420482,152.12094,79.81744,31.442724,29.778423,13.262396,18.697725,14.48493,12.173332,14.8455515,10.467533,13.912083,10.347931,11.940771,8.751964,7.6940956,7.465076,7.7548013,8.404924,6.4641395,7.583622,8.467635,7.6847506,7.3569713,5.6603475,7.884157,8.731725,4.8901205,4.7779818,5.7779403,5.680853,5.091817,4.953959,6.395147,5.0153666,5.2181697,4.2039027,4.168428,5.6358223,3.7016432,4.3935285,0.008453585,0.017203609,0.026177622,0.025868436,0.018949425,0.018707857,0.02367127,0.027861705,0.027681906,0.02383789,0.01800594,0.01236684,0.0070150387,0.005815482,0.006806775,0.005765913,0.0026285732,-0.003947608,-0.0076787877,-0.0059010643,-0.001838045,0.0025256535,0.003099029,0.0008634777,-0.00093174656,-0.0006900172,0.00038707003,0.0027746968,0.0024474969,0.0009409147,0.0002877188,-0.0013362356,0.0011025151,0.0032553326,0.0033732948,-0.00148603,-0.009950538,-0.012015169,-0.0051586647,0.0024613084,13.199199,8.354526,4.6407228,3.493525,2.2492623,2.6792712,2.3994434,1.9948927,2.1735988,1.7537296,1.67552,1.3863964,1.48401,1.3602964,1.15986,1.3516123,1.2009383,1.2537102,1.1262604,1.2023512,1.0740795,1.2864735,1.0091769,1.0956559,1.0927762,1.2502723,0.8819994,0.83822376,0.9379291,0.997505,0.8814226,0.8087231,0.89215535,0.89637566,0.8261894,0.7616846,0.89151126,0.7876104,0.6088467,0.75710624,calm,1,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-02-02-02-01-01.wav
-311.62573,110.46439,0.8553735,18.011019,6.926937,20.192863,-5.444788,8.669709,-12.353943,-3.2771852,-10.266196,-3.7294562,5.7160573,0.04124851,1.3236705,-0.28112814,-5.6096616,-0.2193132,1.959064,-2.6864245,-4.214997,-1.4687247,-1.043079,2.9475539,-5.989046,-3.8611355,-2.7519488,1.0550174,-4.6297207,-1.734767,1.0089949,-1.8920583,-2.760335,0.60637695,-1.451985,-1.0572281,-1.9593644,-3.1209776,-3.659161,-2.736099,154.92648,80.68712,26.457827,30.936724,12.177081,18.101,14.035866,11.4066105,13.418952,9.847725,12.452817,9.242074,10.755592,8.413906,9.221403,6.295362,7.1104536,7.641623,6.285722,8.712719,8.084617,6.6953993,6.5313325,6.4105153,8.009772,7.6151237,5.291116,4.9532633,6.157112,4.943805,4.637413,4.729284,5.3087387,4.7188015,5.0798635,4.223007,4.4457545,4.5498233,4.2714443,4.3377433,0.011235988,0.015080282,0.01322983,0.011529259,0.010681325,0.010330755,0.0095629115,0.007939258,0.0060081347,0.004773725,0.0046671266,0.0050715217,0.004897679,0.0036498604,0.0019268652,0.0008630829,0.0010645237,0.0020843889,0.0029300333,0.0030647407,0.0028917976,0.0032523084,0.0044687013,0.0059186565,0.0065810834,0.006015907,0.0048046857,0.004016974,0.004229272,0.005051021,0.0055917273,0.005371527,0.0047617247,0.0045400457,0.0050389715,0.005760538,0.0058466475,0.0049327808,0.0035342968,0.0025847212,12.34019,8.71129,4.2758703,3.9407566,2.2110312,2.8875973,1.9891996,1.9171836,1.8893288,1.670531,1.8684167,1.3970058,1.5500641,1.3636296,1.4225669,1.0281985,1.2125463,1.3579785,1.0150396,1.1803753,1.1968541,1.0668696,1.0885742,1.0385239,1.1120136,1.1698052,0.8723342,0.7874906,0.88914686,0.7932742,0.7631346,0.7831738,0.6613893,0.7473038,0.6578243,0.66932863,0.82866853,0.72041404,0.6865859,0.77964115,calm,1,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-02-02-02-02-01.wav
-376.2445,90.943,0.66856766,11.940956,5.932081,13.259774,-8.229047,2.295568,-7.9143744,-4.063795,-10.026118,-2.5490658,2.4198189,-6.744909,-1.9264438,1.4853454,-4.3230352,-2.6601624,3.361869,-2.6852477,-6.459319,-2.0362203,-1.3219461,-2.098973,-4.477176,-3.331851,-0.6157495,-1.3263747,-5.2231116,-2.2252781,-1.7135789,-2.7995226,-4.2828236,-0.60453784,-1.5594467,-3.7364502,-0.49074072,-2.7993176,-3.1888072,-1.4616998,167.58957,81.51285,23.996176,21.594309,17.143269,19.096191,18.1237,10.211557,13.180453,9.104996,14.418367,9.363149,10.522645,12.268981,6.7013316,7.384064,7.226528,8.075038,6.960854,6.9712625,9.759253,6.054079,6.1549807,5.0377364,6.786171,6.8282943,5.197263,4.8918953,6.557503,4.9332476,5.390743,4.8699665,6.032066,4.1870737,4.26523,5.1337705,3.448588,5.4483123,4.1069517,3.856,0.0034485946,0.0047520306,0.0044493373,0.004137188,0.0039612316,0.003943883,0.0039708563,0.0038745895,0.003554297,0.0030481478,0.002505999,0.0020822566,0.0018253411,0.0016421122,0.001363159,0.00086298055,0.00015037195,-0.0006345891,-0.001314569,-0.0017938893,-0.0021180802,-0.0024329652,-0.002872922,-0.0034578776,-0.004072487,-0.0045421105,-0.004751758,-0.004723664,-0.0045986786,-0.0045347586,-0.0045945863,-0.0047016684,-0.004695911,-0.00444893,-0.003957772,-0.0033505133,-0.0028007342,-0.0024113841,-0.002150363,-0.0018828677,12.355822,6.608698,4.034493,3.2389321,2.4968557,2.761957,2.6478505,1.7243642,2.0178757,1.3081595,1.6285996,1.3435168,1.8459955,1.6629544,1.2664914,1.3159888,0.9314701,1.2161555,0.91996235,1.0920254,1.1681592,0.9056429,0.90355444,0.80842704,0.97657955,0.8837911,0.8980135,0.9073439,0.840841,0.9105537,0.908566,0.70850134,0.71917665,0.7266734,0.6298053,0.63800675,0.5369497,0.9031681,0.5532029,0.5321488,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-03-01-01-01-01.wav
-381.21072,90.154335,-0.92185336,11.67212,9.575071,14.16153,-5.6498713,0.5724567,-6.4907575,-3.7439632,-11.439692,-2.003966,4.316517,-6.932394,-0.39818296,3.419295,-3.5105298,-2.9902909,4.1997547,-2.4588413,-6.2322106,-2.429554,1.8618768,-1.3807585,-4.045356,-3.7284281,-0.50175136,-1.4501382,-6.7774796,-0.7386073,-0.5445476,-1.9215255,-2.6799557,-1.6872506,-1.5612723,-3.8130083,-0.014557696,-1.6003684,-3.6064484,-0.9299959,156.158,82.46494,25.757671,20.63938,17.212746,18.167086,19.084982,11.650203,12.294234,9.803476,16.409231,9.852934,8.154642,12.502505,8.139114,9.0313835,8.473521,9.753388,7.349327,7.931431,10.568953,7.189252,5.6094747,5.269128,6.7164197,6.5221524,3.805142,5.278858,9.189684,4.0193553,4.772043,5.5874085,5.5132546,4.609411,4.705731,6.2349133,3.695896,5.363252,6.222572,3.5032573,-0.0008244075,-0.0011654035,-0.0011641997,-0.0011621232,-0.0011591929,-0.0011554272,-0.0011508482,-0.0011454896,-0.0011392959,-0.0011322997,-0.001124497,-0.0011159308,-0.0011065761,-0.0010964591,-0.0010855823,-0.0010739861,-0.0010616559,-0.0010486224,-0.001034882,-0.0010204823,-0.0010054163,-0.0009897128,-0.0009733891,-0.0009564576,-0.00093895325,-0.0009208809,-0.00090227526,-0.00088314805,-0.0008635284,-0.0008434446,-0.00082290935,-0.00080195215,-0.0007806196,-0.00075890153,-0.00073683937,-0.0007144644,-0.00069179095,-0.0006688508,-0.0006456798,-0.0006222936,11.383573,7.222811,4.199152,3.2645593,2.74547,2.278012,2.6533492,1.7750539,1.7060249,1.5559579,1.9715217,1.5137029,1.4467988,1.6400547,1.2109838,1.4618051,1.0207046,1.3068802,1.0270096,0.9002999,1.0793871,0.95260143,0.89057106,0.78986394,0.67195,0.9801067,0.7259325,0.68252236,1.0788125,0.66152,0.68388665,0.71825767,0.790406,0.7085985,0.71154267,0.71231353,0.61236787,0.9130514,0.7720217,0.5675074,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-03-01-01-02-01.wav
-370.70682,91.36077,2.7558775,14.139873,6.163822,11.228363,-6.215926,4.4410424,-9.764756,-3.8076782,-13.927338,-2.9132588,5.0678043,-5.7749996,-2.5223935,2.3830013,-3.7224727,-1.850898,3.6760864,-3.605923,-5.007977,-1.9348441,-0.1687975,-2.3901145,-5.355662,-2.5161893,-3.1519694,-0.7147789,-4.646049,-2.6640513,-0.6971973,-2.0018196,-4.4744406,0.035055067,-0.96187747,-2.7913942,-0.8037868,-2.4354486,-2.8955042,-1.4427345,167.23274,84.26324,22.306376,25.380192,13.036493,18.108309,19.131607,10.340532,14.658132,10.039537,16.788342,9.389898,10.842138,8.644746,7.4335775,7.687301,7.129852,9.551479,6.2570286,8.256495,8.159476,6.396352,5.1192617,5.593385,6.9171762,6.0761285,4.89997,5.8010883,6.8912473,4.873283,4.172827,4.6451917,6.4883866,4.525451,4.9505944,5.122749,4.0482955,4.6498075,4.1467505,4.133034,0.003386369,0.004785416,0.004774831,0.0047571845,0.0047326256,0.0047012223,0.0046631764,0.004618692,0.004567951,0.0045111924,0.004448701,0.0043807672,0.0043076803,0.004229735,0.004147293,0.0040606656,0.0039702137,0.003876183,0.003778992,0.0036789288,0.0035763192,0.003471449,0.0033645884,0.003256025,0.0031460025,0.0030347507,0.0029224842,0.002809391,0.0026956652,0.0025814306,0.0024668518,0.0023520382,0.002237107,0.0021221165,0.002007197,0.0018923976,0.001777791,0.0016634482,0.0015494367,0.0014358176,11.5671215,8.569671,3.5277922,3.7375531,2.2202601,2.2863815,2.8001797,1.549553,2.1466508,1.6117367,2.299533,1.3522526,1.6185935,1.1732141,1.4546319,1.2724289,0.8803228,1.4408003,1.0154023,1.0659769,1.1171088,1.0137016,0.86475015,0.85783935,0.7575468,1.0951787,0.6881177,0.9787602,1.0232146,0.74087745,0.8238258,0.8773133,0.7813478,0.7812874,0.7593747,0.6146315,0.6792335,0.6946849,0.5543809,0.6773631,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-03-01-02-01-01.wav
-338.7013,90.76592,0.4051726,20.997978,7.2268004,13.305979,-8.054513,7.7939515,-9.015076,-2.8887463,-13.78713,-3.2947376,2.9321601,-5.2158766,-0.4141709,2.2073357,-4.137725,-2.0624728,3.6538138,-4.502803,-5.9625893,-2.1413136,-0.94238216,-1.5982423,-5.8041515,-2.5086617,-2.8852725,-0.671147,-4.8723865,-3.4086983,-0.14505835,-1.5487912,-5.4167595,-0.53078836,-1.8729148,-2.918902,-0.7402798,-2.7061703,-2.7893336,-1.5312316,173.2684,82.864555,24.073088,27.74518,16.60177,19.37069,19.639444,11.577469,14.778922,9.445313,17.880678,9.344867,11.610576,11.14424,8.100109,7.679795,7.984164,8.436084,6.5383215,7.795649,8.998645,6.9453206,5.628813,6.0654006,7.377117,5.96024,4.669475,6.1656127,6.6683702,5.633006,3.9840214,4.760587,6.6611032,4.2376065,4.916585,5.044377,4.3247895,5.0486975,4.7197037,4.1233597,0.00040819967,0.0009498867,0.0021033525,0.0040836064,0.00678195,0.009759389,0.012241333,0.013418184,0.012929835,0.011153269,0.008965019,0.007087983,0.0055691605,0.0038999396,0.001711306,-0.0006175785,-0.0020855234,-0.0018952857,-0.00022518213,0.0018213827,0.0031026476,0.0033624358,0.00333158,0.00392067,0.005279852,0.006614418,0.0069081536,0.005847505,0.004082267,0.0026187694,0.0019520809,0.0017398705,0.0012664271,0.00021323076,-0.0009828975,-0.0014808263,-0.0007559306,0.00093535834,0.0027167476,0.0037250214,12.587631,8.93557,4.1706114,3.6596532,2.908707,2.7192037,2.6195645,1.8927506,2.0667987,1.8162049,2.4868188,1.4768244,1.6397545,1.6365142,1.6898543,1.3820817,1.1283486,1.4814694,0.84108293,0.873464,1.1639526,1.2482253,0.9816442,1.0629703,0.93487203,1.039406,0.7228209,0.9539892,0.91441435,0.8754861,0.6913815,0.7723504,0.8194975,0.77055717,0.87503254,0.6527144,0.74703187,0.801211,0.66548026,0.68884826,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-03-01-02-02-01.wav
-391.56766,82.37812,-8.226301,12.2177725,-3.8887064,8.869444,-6.140995,-3.8387084,-13.005049,-5.873935,-9.575172,-9.938001,0.3246013,-5.32559,-6.397432,0.21388948,-5.3010073,-5.5685654,-1.5383319,-3.6918833,-7.048228,-3.176282,-1.7284137,-5.1063256,-5.6771708,-4.1363554,-4.52384,-2.8855202,-5.9809265,-3.2185032,-2.3491566,-1.9859983,-1.4808409,1.0721624,1.1408833,0.46923405,-0.5891662,-1.8300413,-2.2171667,-1.3959875,163.58751,74.300766,26.98678,19.72795,19.209545,20.172619,18.719704,13.95684,15.2680025,9.870852,11.534358,13.45634,8.601274,10.480947,7.878882,8.181392,7.741631,9.7364,5.8954015,7.293177,10.553606,6.759235,6.856765,8.232622,7.060004,6.284293,6.56536,5.801857,7.8384886,6.570312,6.091926,8.012911,8.401402,9.046001,8.581576,9.141226,7.955719,7.6350536,7.267626,5.5439467,-0.06767122,-0.056222335,-0.011358201,-0.0044602416,-0.0074519706,-0.0095671555,-0.007257441,-0.011824784,9.467077e-05,0.019165669,0.03113589,0.035909437,0.008759123,-0.009446849,-0.0050434726,-0.003457624,-0.0017391029,0.0033099211,0.0130661195,-0.0033682643,-0.017674213,-0.004904377,-0.01183616,-0.020035118,-0.014619404,-0.007659053,-0.0052220975,-0.01527454,-0.022211965,-0.030142514,-0.024363672,-0.006354136,-0.001156506,0.00831995,0.009782433,-0.0028377254,-0.008743357,0.0009556121,0.014693984,0.007063886,11.8974495,6.782775,4.274801,3.4650116,2.886521,3.0162053,2.570088,2.0923505,1.8096058,1.3932574,1.5108833,1.5616431,1.2585909,1.4916404,1.1902794,1.4029803,0.89876044,1.452764,0.95612764,0.9942424,1.2935067,0.95707333,1.1546282,1.1920608,0.941162,0.9375074,1.033073,0.89882964,0.9259426,1.0664467,0.9850385,1.4005913,1.6473588,1.8340331,1.4928354,1.5625461,1.304485,1.0851656,1.0731882,0.9348992,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-03-02-01-01-01.wav
-386.8243,87.62356,-8.320234,6.0238824,0.62649006,10.384186,-5.344929,-4.204304,-9.75053,-6.2343073,-12.779597,-8.865438,4.5977683,-4.280143,-6.336041,1.2420094,-2.9554195,-5.781555,-1.0322163,-2.2511764,-7.781548,-5.4386244,-1.2945474,-4.2540708,-5.85417,-4.9081593,-4.722547,-2.3459125,-5.280708,-3.2403288,-0.1299244,-1.3071835,-4.0477366,-0.97535825,0.54994774,-2.8717713,-2.5656855,-0.727266,0.72302365,0.89199895,145.81842,72.61773,27.110506,17.368887,16.85454,18.819662,16.62291,13.532652,12.54482,12.214171,16.415556,16.23774,8.802315,11.251308,9.9132595,8.724312,7.5672,12.119603,8.368645,8.399759,9.747467,9.029851,5.838704,8.14918,9.846765,6.9628725,6.218657,6.3070183,6.8412004,6.780336,7.3759146,8.416644,10.196605,7.608929,5.370315,7.140671,7.6500025,6.9975157,7.5847445,9.218999,-0.0426534,-0.040554345,-0.0023675032,0.015573583,6.597938e-05,-0.026112238,-0.03293672,-0.014201218,0.010479819,0.018837309,0.0070072445,-0.011447595,-0.021894166,-0.019588772,-0.008482657,0.0027415534,0.004276347,-0.006670952,-0.019794688,-0.020453967,-0.006462131,0.008765994,0.011281829,0.0011898034,-0.009208747,-0.009706903,-0.0025224127,0.0024775562,0.00080339116,-0.0031171306,-0.0054365885,-0.00853758,-0.013754737,-0.015752252,-0.010284921,-0.0027495867,-0.002576576,-0.010906287,-0.01844505,-0.01596112,11.388982,6.59186,4.5143743,3.2192857,2.5700028,2.5889645,2.226711,1.8234918,1.7389531,1.9094948,1.5250672,1.7835321,1.407956,1.4532474,1.3238475,1.3150178,1.0353715,1.6075643,1.2558913,1.185515,1.0438341,1.1360048,0.9733529,1.1350454,1.1577518,0.8492826,0.92813104,1.0093262,0.8121195,1.0273205,1.2529776,1.2852777,1.2862391,1.0276875,0.93554044,1.1071403,1.2784095,1.1989833,1.3153359,1.6482965,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-03-02-01-02-01.wav
-299.60168,92.00095,-13.216851,14.761251,-1.9328282,13.141153,-9.414802,-0.75461334,-12.05907,-8.405935,-17.1915,-6.954047,4.8106947,-9.290027,-5.3867717,2.095869,-4.5755587,-7.5061946,0.8889283,-2.794748,-9.435467,-3.7301164,-1.0281047,-5.2500114,-7.0592203,-5.283133,-3.7762187,-3.3855226,-7.7630763,-3.5666196,-4.4487133,-3.8982687,-5.880728,-3.1356587,-3.6211712,-5.7818556,-1.2613846,-0.54847896,-1.9232228,2.1166081,149.66757,72.312294,25.349854,27.181591,17.970446,20.297596,22.74142,11.726234,13.205499,13.267256,16.759117,12.403308,12.108884,12.394963,8.795733,8.009628,8.816782,10.850646,7.562665,7.486679,10.93803,6.203843,8.004533,7.741115,7.6409726,7.0827656,6.315938,6.2219334,7.7355914,5.64819,6.2069907,6.7632704,7.564207,7.0256987,6.6087904,6.4626026,6.223063,6.4175153,8.052552,11.333763,0.021619864,0.018340414,-0.0037500367,-0.011637265,-0.0008179279,0.01392589,0.017570267,0.006757053,-0.008463663,-0.012204556,-7.812013e-06,0.013634986,0.01341534,0.003126753,-0.0023916664,0.0017062214,0.008206178,0.0107994685,0.009142079,0.0057273484,0.004578949,0.00801409,0.01161549,0.009389958,0.004131398,0.0035355615,0.007368414,0.0085477475,0.004959154,0.0010878955,0.0004024641,0.002746457,0.0060047936,0.006604915,0.002605702,-0.0021934172,-0.0020267812,0.0027012115,0.005790839,0.0036585415,12.940502,8.88666,4.014355,4.2068796,2.9566114,2.819135,2.9584672,1.8608803,2.0091033,2.2433028,2.419425,1.3559171,2.037602,1.7883102,1.4211955,1.4490697,1.1574931,1.6213719,1.176899,0.91036063,1.3328267,0.9470538,1.1889542,1.0592858,0.9484588,0.98676664,1.0571162,0.92105865,0.94294,0.8364962,0.6464077,0.93291336,0.8870395,0.8781179,0.81122243,0.8832536,1.056842,1.243331,1.2238189,1.6171808,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-03-02-02-01-01.wav
-320.66696,92.91172,-11.5299635,15.710709,-3.93534,13.125535,-11.240068,0.027946094,-11.890399,-8.308059,-15.952022,-9.323394,2.2161005,-7.517417,-3.9850242,1.521643,-3.5228705,-7.355029,-1.4090672,-2.5870771,-8.952869,-5.9017873,-1.4632849,-3.376625,-6.774647,-6.215573,-3.5696893,-2.890776,-8.447989,-4.6580815,-3.3988607,-3.1831133,-6.7822385,-3.2883773,-3.5135462,-4.8924785,-3.8481593,-2.4415576,-3.444052,-2.843472,157.36255,76.46125,25.816236,25.441502,20.746435,20.625086,21.90212,12.589699,15.464933,11.348088,16.134493,12.299122,10.365634,11.233535,8.759163,7.9470654,6.6878223,11.002845,7.009459,6.540498,10.49049,8.430671,6.914902,7.2230635,8.545588,6.646125,6.222366,6.682274,8.133169,5.4312644,4.6935678,5.207072,6.4072213,5.0054593,5.3502126,5.8359203,6.062554,6.035312,7.8129067,6.2536,0.0034762984,0.0049021025,0.004860053,0.0047907187,0.004695629,0.0045767846,0.0044368175,0.0042787883,0.0041063866,0.003923805,0.0037355153,0.0035460992,0.003360417,0.0031829725,0.0030179531,0.002868928,0.0027386635,0.0026290976,0.0025409248,0.0024738202,0.0024263368,0.0023961083,0.0023798165,0.002373604,0.002373222,0.0023743936,0.0023729615,0.002365278,0.0023483925,0.0023201373,0.002279324,0.0022256458,0.0021596563,0.00208262,0.0019963346,0.0019028829,0.0018044093,0.0017028565,0.0015998293,0.0014963674,13.599818,8.4842825,4.4908295,4.131233,3.1342003,2.9339762,2.8646505,1.9465646,2.0524807,1.788049,2.3430803,1.6262206,1.7033153,1.7834424,1.4892809,1.609809,0.96524805,1.5680037,1.0656841,1.0842433,1.1923798,1.1891193,1.0446695,1.0656888,1.1020402,0.95761776,1.0400466,1.1338006,1.0414822,0.8206464,0.7810612,0.8608995,0.84667706,0.8263072,0.76880056,0.74649906,0.793171,0.8639869,1.0672309,1.0368389,happy,4,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-03-02-02-02-01.wav
-371.50162,95.31386,3.4611115,14.52872,8.915086,17.232311,-8.531696,6.1427426,-7.576629,-6.304732,-9.62612,-4.511385,-1.6611079,-4.4952345,1.8623474,-2.2521212,-6.060615,-1.911675,0.41793337,-3.9871135,-4.5853877,-4.6270823,-3.0330093,0.20943998,-4.7192836,-4.9418874,-2.5744936,-0.81334865,-5.674331,-2.588551,-0.6460716,-3.1563258,-3.3244078,-2.1348982,-1.1544293,-2.3295207,-2.204898,-1.7463115,-2.542006,-2.057648,146.96889,77.73574,19.765549,25.019423,13.69114,19.921068,16.822393,10.665534,13.63753,9.044269,11.264223,7.733499,9.589833,9.222517,8.862737,8.283411,6.60379,7.726122,7.5259686,7.639387,6.9738903,6.321047,8.417553,3.501236,6.7016125,6.4100127,6.2002716,4.4159093,7.359812,5.460412,3.5793276,4.813116,4.802285,4.675898,4.3837905,4.6278524,4.245935,4.0121856,3.915508,4.949858,0.00041945436,0.0005923332,0.0005901824,0.0005867532,0.00058195775,0.0005758705,0.00056856574,0.00056007906,0.000550473,0.0005398625,0.00052832544,0.00051596825,0.0005028772,0.000489191,0.00047497122,0.0004603998,0.00044555697,0.00043053323,0.0004154824,0.00040049755,0.0003856801,0.0003711315,0.0003569566,0.00034322636,0.00033002542,0.00031740445,0.00030545646,0.00029417302,0.00028364372,0.0002738584,0.00026483738,0.00025658574,0.0002490781,0.00024230768,0.0002362204,0.00023080017,0.000225965,0.00022167855,0.00021784441,0.00021441102,12.015974,7.82958,3.8338778,3.6855671,2.209214,2.7395878,2.6599028,1.8619028,1.6744437,1.4837765,1.7216535,1.3317453,1.5023242,1.6519707,1.3069625,1.5169283,1.040167,1.5724977,1.0943682,1.3198792,0.85053027,0.96795684,1.1696041,0.63149375,0.86052656,0.8517493,1.0077162,0.8184587,0.96991694,0.7648097,0.63766223,0.76493025,0.7870029,0.7991961,0.8129888,0.6982229,0.67698884,0.6627755,0.6005518,0.7691093,sad,6,C:\Users\shahe\4XAI\Project\data\raw\Actor_01\03-01-04-01-01-01-01.wav
